9103,Ladário,MS,Mato Grosso do Sul
163,Laguna Carapã,MS,Mato Grosso do Sul
9107,Maracaju,MS,Mato Grosso do Sul
9111,Miranda,MS,Mato Grosso do Sul
9179,Mundo Novo,MS,Mato Grosso do Sul
9113,Naviraí,MS,Mato Grosso do Sul
9115,Nioaque,MS,Mato Grosso do Sul
143,Nova Alvorada do Sul,MS,Mato Grosso do Sul
9123,Nova Andradina,MS,Mato Grosso do Sul
159,Novo Horizonte do Sul,MS,Mato Grosso do Sul
1196,Paraíso das Águas,MS,Mato Grosso do Sul
9125,Paranaíba,MS,Mato Grosso do Sul
9739,Paranhos,MS,Mato Grosso do Sul
9127,Pedro Gomes,MS,Mato Grosso do Sul
9131,Ponta Porã,MS,Mato Grosso do Sul
9137,Porto Murtinho,MS,Mato Grosso do Sul
9141,Ribas do Rio Pardo,MS,Mato Grosso do Sul
9143,Rio Brilhante,MS,Mato Grosso do Sul
9145,Rio Negro,MS,Mato Grosso do Sul
9147,Rio Verde de Mato Grosso,MS,Mato Grosso do Sul
9149,Rochedo,MS,Mato Grosso do Sul
9745,Santa Rita do Pardo,MS,Mato Grosso do Sul
9809,São Gabriel do Oeste,MS,Mato Grosso do Sul
9811,Selvíria,MS,Mato Grosso do Sul
9813,Sete Quedas,MS,Mato Grosso do Sul
9157,Sidrolândia,MS,Mato Grosso do Sul
9757,Sonora,MS,Mato Grosso do Sul
9815,Tacuru,MS,Mato Grosso do Sul
9817,Taquarussu,MS,Mato Grosso do Sul
9159,Terenos,MS,Mato Grosso do Sul
9165,Três Lagoas,MS,Mato Grosso do Sul
9187,Vicentina,MS,Mato Grosso do Sul
4001,Abadia dos Dourados,MG,Minas Gerais
4003,Abaeté,MG,Minas Gerais
4005,Abre Campo,MG,Minas Gerais
4007,Acaiaca,MG,Minas Gerais
4009,Açucena,MG,Minas Gerais
4011,Água Boa,MG,Minas Gerais
4013,Água Comprida,MG,Minas Gerais
4015,Aguanil,MG,Minas Gerais
4017,Águas Formosas,MG,Minas Gerais
4019,Águas Vermelhas,MG,Minas Gerais
4021,Aimorés,MG,Minas Gerais
4023,Aiuruoca,MG,Minas Gerais
4025,Alagoa,MG,Minas Gerais
4027,Albertina,MG,Minas Gerais
4029,Além Paraíba,MG,Minas Gerais
4031,Alfenas,MG,Minas Gerais
2681,Alfredo Vasconcelos,MG,Minas Gerais
4033,Almenara,MG,Minas Gerais
4035,Alpercata,MG,Minas Gerais
4037,Alpinópolis,MG,Minas Gerais
4039,Alterosa,MG,Minas Gerais
564,Alto Caparaó,MG,Minas Gerais
5069,Alto Jequitibá,MG,Minas Gerais
4041,Alto Rio Doce,MG,Minas Gerais
4043,Alvarenga,MG,Minas Gerais
4045,Alvinópolis,MG,Minas Gerais
4047,Alvorada de Minas,MG,Minas Gerais
4049,Amparo do Serra,MG,Minas Gerais
4051,Andradas,MG,Minas Gerais
4055,Andrelândia,MG,Minas Gerais
566,Angelândia,MG,Minas Gerais
4057,Antônio Carlos,MG,Minas Gerais
4059,Antônio Dias,MG,Minas Gerais
4061,Antônio Prado de Minas,MG,Minas Gerais
4063,Araçaí,MG,Minas Gerais
4065,Aracitaba,MG,Minas Gerais
4067,Araçuaí,MG,Minas Gerais
4069,Araguari,MG,Minas Gerais
4071,Arantina,MG,Minas Gerais
4073,Araponga,MG,Minas Gerais
2903,Araporã,MG,Minas Gerais
4075,Arapuá,MG,Minas Gerais
4077,Araújos,MG,Minas Gerais
4079,Araxá,MG,Minas Gerais
4081,Arceburgo,MG,Minas Gerais
4083,Arcos,MG,Minas Gerais
4085,Areado,MG,Minas Gerais
4087,Argirita,MG,Minas Gerais
568,Aricanduva,MG,Minas Gerais
4089,Arinos,MG,Minas Gerais
4091,Astolfo Dutra,MG,Minas Gerais
4093,Ataléia,MG,Minas Gerais
4095,Augusto de Lima,MG,Minas Gerais
4097,Baependi,MG,Minas Gerais
4099,Baldim,MG,Minas Gerais
4101,Bambuí,MG,Minas Gerais
4103,Bandeira,MG,Minas Gerais
4105,Bandeira do Sul,MG,Minas Gerais
4107,Barão de Cocais,MG,Minas Gerais
4109,Barão de Monte Alto,MG,Minas Gerais
4111,Barbacena,MG,Minas Gerais
4113,Barra Longa,MG,Minas Gerais
4117,Barroso,MG,Minas Gerais
4119,Bela Vista de Minas,MG,Minas Gerais
4121,Belmiro Braga,MG,Minas Gerais
4123,Belo Horizonte,MG,Minas Gerais
4125,Belo Oriente,MG,Minas Gerais
4127,Belo Vale,MG,Minas Gerais
4129,Berilo,MG,Minas Gerais
570,Berizal,MG,Minas Gerais
4131,Bertópolis,MG,Minas Gerais
4133,Betim,MG,Minas Gerais
4135,Bias Fortes,MG,Minas Gerais
4137,Bicas,MG,Minas Gerais
4139,Biquinhas,MG,Minas Gerais
4141,Boa Esperança,MG,Minas Gerais
4143,Bocaina de Minas,MG,Minas Gerais
4145,Bocaiúva,MG,Minas Gerais
4147,Bom Despacho,MG,Minas Gerais
4149,Bom Jardim de Minas,MG,Minas Gerais
4151,Bom Jesus da Penha,MG,Minas Gerais
4153,Bom Jesus do Amparo,MG,Minas Gerais
4155,Bom Jesus do Galho,MG,Minas Gerais
4157,Bom Repouso,MG,Minas Gerais
4159,Bom Sucesso,MG,Minas Gerais
4161,Bonfim,MG,Minas Gerais
4163,Bonfinópolis de Minas,MG,Minas Gerais
572,Bonito de Minas,MG,Minas Gerais
4165,Borda da Mata,MG,Minas Gerais
4167,Botelhos,MG,Minas Gerais
4169,Botumirim,MG,Minas Gerais
4173,Brás Pires,MG,Minas Gerais
574,Brasilândia de Minas,MG,Minas Gerais
4171,Brasília de Minas,MG,Minas Gerais
4177,Brasópolis,MG,Minas Gerais
4175,Braúnas,MG,Minas Gerais
4179,Brumadinho,MG,Minas Gerais
4181,Bueno Brandão,MG,Minas Gerais
4183,Buenópolis,MG,Minas Gerais
576,Bugre,MG,Minas Gerais
4185,Buritis,MG,Minas Gerais
4187,Buritizeiro,MG,Minas Gerais
578,Cabeceira Grande,MG,Minas Gerais
4189,Cabo Verde,MG,Minas Gerais
4191,Cachoeira da Prata,MG,Minas Gerais
4193,Cachoeira de Minas,MG,Minas Gerais
4053,Cachoeira de Pajeú,MG,Minas Gerais
4195,Cachoeira Dourada,MG,Minas Gerais
4197,Caetanópolis,MG,Minas Gerais
4199,Caeté,MG,Minas Gerais
4201,Caiana,MG,Minas Gerais
4203,Cajuri,MG,Minas Gerais
4205,Caldas,MG,Minas Gerais
4207,Camacho,MG,Minas Gerais
4209,Camanducaia,MG,Minas Gerais
4211,Cambuí,MG,Minas Gerais
4213,Cambuquira,MG,Minas Gerais
4215,Campanário,MG,Minas Gerais
4217,Campanha,MG,Minas Gerais
4219,Campestre,MG,Minas Gerais
4221,Campina Verde,MG,Minas Gerais
580,Campo Azul,MG,Minas Gerais
4223,Campo Belo,MG,Minas Gerais
4225,Campo do Meio,MG,Minas Gerais
4227,Campo Florido,MG,Minas Gerais
4229,Campos Altos,MG,Minas Gerais
4231,Campos Gerais,MG,Minas Gerais
4237,Cana Verde,MG,Minas Gerais
4233,Canaã,MG,Minas Gerais
4235,Canápolis,MG,Minas Gerais
4239,Candeias,MG,Minas Gerais
582,Cantagalo,MG,Minas Gerais
4241,Caparaó,MG,Minas Gerais
4243,Capela Nova,MG,Minas Gerais
4245,Capelinha,MG,Minas Gerais
4247,Capetinga,MG,Minas Gerais
4249,Capim Branco,MG,Minas Gerais
4251,Capinópolis,MG,Minas Gerais
2651,Capitão Andrade,MG,Minas Gerais
4253,Capitão Enéas,MG,Minas Gerais
4255,Capitólio,MG,Minas Gerais
4257,Caputira,MG,Minas Gerais
4259,Caraí,MG,Minas Gerais
4261,Caranaíba,MG,Minas Gerais
4263,Carandaí,MG,Minas Gerais
4265,Carangola,MG,Minas Gerais
4267,Caratinga,MG,Minas Gerais
4269,Carbonita,MG,Minas Gerais
4271,Careaçu,MG,Minas Gerais
4273,Carlos Chagas,MG,Minas Gerais
4275,Carmésia,MG,Minas Gerais
4277,Carmo da Cachoeira,MG,Minas Gerais
4279,Carmo da Mata,MG,Minas Gerais
4281,Carmo de Minas,MG,Minas Gerais
4283,Carmo do Cajuru,MG,Minas Gerais
4285,Carmo do Paranaíba,MG,Minas Gerais
4287,Carmo do Rio Claro,MG,Minas Gerais
4289,Carmópolis de Minas,MG,Minas Gerais
2685,Carneirinho,MG,Minas Gerais
4291,Carrancas,MG,Minas Gerais
4293,Carvalhópolis,MG,Minas Gerais
4295,Carvalhos,MG,Minas Gerais
4297,Casa Grande,MG,Minas Gerais
4299,Cascalho Rico,MG,Minas Gerais
4301,Cássia,MG,Minas Gerais
4305,Cataguases,MG,Minas Gerais
584,Catas Altas,MG,Minas Gerais
4307,Catas Altas da Noruega,MG,Minas Gerais
2653,Catuji,MG,Minas Gerais
586,Catuti,MG,Minas Gerais
4309,Caxambu,MG,Minas Gerais
4311,Cedro do Abaeté,MG,Minas Gerais
4313,Central de Minas,MG,Minas Gerais
4315,Centralina,MG,Minas Gerais
4317,Chácara,MG,Minas Gerais
4319,Chalé,MG,Minas Gerais
4321,Chapada do Norte,MG,Minas Gerais
588,Chapada Gaúcha,MG,Minas Gerais
4323,Chiador,MG,Minas Gerais
4325,Cipotânea,MG,Minas Gerais
4327,Claraval,MG,Minas Gerais
4329,Claro dos Poções,MG,Minas Gerais
4331,Cláudio,MG,Minas Gerais
4333,Coimbra,MG,Minas Gerais
4335,Coluna,MG,Minas Gerais
4337,Comendador Gomes,MG,Minas Gerais
4339,Comercinho,MG,Minas Gerais
4341,Conceição da Aparecida,MG,Minas Gerais
4303,Conceição da Barra de Minas,MG,Minas Gerais
4345,Conceição das Alagoas,MG,Minas Gerais
4343,Conceição das Pedras,MG,Minas Gerais
4347,Conceição de Ipanema,MG,Minas Gerais
4349,Conceição do Mato Dentro,MG,Minas Gerais
4351,Conceição do Pará,MG,Minas Gerais
4353,Conceição do Rio Verde,MG,Minas Gerais
4355,Conceição dos Ouros,MG,Minas Gerais
590,Cônego Marinho,MG,Minas Gerais
592,Confins,MG,Minas Gerais
4357,Congonhal,MG,Minas Gerais
4359,Congonhas,MG,Minas Gerais
4361,Congonhas do Norte,MG,Minas Gerais
4363,Conquista,MG,Minas Gerais
4365,Conselheiro Lafaiete,MG,Minas Gerais
4367,Conselheiro Pena,MG,Minas Gerais
4369,Consolação,MG,Minas Gerais
4371,Contagem,MG,Minas Gerais
4373,Coqueiral,MG,Minas Gerais
4375,Coração de Jesus,MG,Minas Gerais
4377,Cordisburgo,MG,Minas Gerais
4379,Cordislândia,MG,Minas Gerais
4381,Corinto,MG,Minas Gerais
4383,Coroaci,MG,Minas Gerais
4385,Coromandel,MG,Minas Gerais
4387,Coronel Fabriciano,MG,Minas Gerais
4389,Coronel Murta,MG,Minas Gerais
4391,Coronel Pacheco,MG,Minas Gerais
4393,Coronel Xavier Chaves,MG,Minas Gerais
4395,Córrego Danta,MG,Minas Gerais
4397,Córrego do Bom Jesus,MG,Minas Gerais
594,Córrego Fundo,MG,Minas Gerais
4399,Córrego Novo,MG,Minas Gerais
4401,Couto de Magalhães de Minas,MG,Minas Gerais
596,Crisólita,MG,Minas Gerais
4403,Cristais,MG,Minas Gerais
4405,Cristália,MG,Minas Gerais
4407,Cristiano Otoni,MG,Minas Gerais
4409,Cristina,MG,Minas Gerais
4411,Crucilândia,MG,Minas Gerais
4413,Cruzeiro da Fortaleza,MG,Minas Gerais
4415,Cruzília,MG,Minas Gerais
598,Cuparaque,MG,Minas Gerais
600,Curral de Dentro,MG,Minas Gerais
4417,Curvelo,MG,Minas Gerais
4419,Datas,MG,Minas Gerais
4421,Delfim Moreira,MG,Minas Gerais
4423,Delfinópolis,MG,Minas Gerais
602,Delta,MG,Minas Gerais
4425,Descoberto,MG,Minas Gerais
4427,Desterro de Entre Rios,MG,Minas Gerais
4429,Desterro do Melo,MG,Minas Gerais
4431,Diamantina,MG,Minas Gerais
4433,Diogo de Vasconcelos,MG,Minas Gerais
4435,Dionísio,MG,Minas Gerais
4437,Divinésia,MG,Minas Gerais
4439,Divino,MG,Minas Gerais
4441,Divino das Laranjeiras,MG,Minas Gerais
4443,Divinolândia de Minas,MG,Minas Gerais
4445,Divinópolis,MG,Minas Gerais
604,Divisa Alegre,MG,Minas Gerais
4447,Divisa Nova,MG,Minas Gerais
2657,Divisópolis,MG,Minas Gerais
606,Dom Bosco,MG,Minas Gerais
4449,Dom Cavati,MG,Minas Gerais
4451,Dom Joaquim,MG,Minas Gerais
4453,Dom Silvério,MG,Minas Gerais
4455,Dom Viçoso,MG,Minas Gerais
4457,Dona Euzébia,MG,Minas Gerais
4459,Dores de Campos,MG,Minas Gerais
4461,Dores de Guanhães,MG,Minas Gerais
4463,Dores do Indaiá,MG,Minas Gerais
4465,Dores do Turvo,MG,Minas Gerais
4467,Doresópolis,MG,Minas Gerais
4469,Douradoquara,MG,Minas Gerais
2675,Durandé,MG,Minas Gerais
4471,Elói Mendes,MG,Minas Gerais
4473,Engenheiro Caldas,MG,Minas Gerais
4475,Engenheiro Navarro,MG,Minas Gerais
2663,Entre Folhas,MG,Minas Gerais
4477,Entre Rios de Minas,MG,Minas Gerais
4479,Ervália,MG,Minas Gerais
4481,Esmeraldas,MG,Minas Gerais
4483,Espera Feliz,MG,Minas Gerais
4485,Espinosa,MG,Minas Gerais
4487,Espírito Santo do Dourado,MG,Minas Gerais
4489,Estiva,MG,Minas Gerais
4491,Estrela Dalva,MG,Minas Gerais
4493,Estrela do Indaiá,MG,Minas Gerais
4495,Estrela do Sul,MG,Minas Gerais
4497,Eugenópolis,MG,Minas Gerais
4499,Ewbank da Câmara,MG,Minas Gerais
4501,Extrema,MG,Minas Gerais
4503,Fama,MG,Minas Gerais
4505,Faria Lemos,MG,Minas Gerais
4507,Felício dos Santos,MG,Minas Gerais
4511,Felisburgo,MG,Minas Gerais
4513,Felixlândia,MG,Minas Gerais
4515,Fernandes Tourinho,MG,Minas Gerais
4517,Ferros,MG,Minas Gerais
2683,Fervedouro,MG,Minas Gerais
4519,Florestal,MG,Minas Gerais
4521,Formiga,MG,Minas Gerais
4523,Formoso,MG,Minas Gerais
4525,Fortaleza de Minas,MG,Minas Gerais
4527,Fortuna de Minas,MG,Minas Gerais
4529,Francisco Badaró,MG,Minas Gerais
4531,Francisco Dumont,MG,Minas Gerais
4533,Francisco Sá,MG,Minas Gerais
608,Franciscópolis,MG,Minas Gerais
4535,Frei Gaspar,MG,Minas Gerais
4537,Frei Inocêncio,MG,Minas Gerais
610,Frei Lagonegro,MG,Minas Gerais
4539,Fronteira,MG,Minas Gerais
4935,Fronteira dos Vales,MG,Minas Gerais
612,Fruta de Leite,MG,Minas Gerais
4541,Frutal,MG,Minas Gerais
4543,Funilândia,MG,Minas Gerais
4545,Galiléia,MG,Minas Gerais
614,Gameleiras,MG,Minas Gerais
616,Glaucilândia,MG,Minas Gerais
618,Goiabeira,MG,Minas Gerais
620,Goianá,MG,Minas Gerais
4547,Gonçalves,MG,Minas Gerais
4549,Gonzaga,MG,Minas Gerais
4551,Gouvêa,MG,Minas Gerais
4553,Governador Valadares,MG,Minas Gerais
4555,Grão Mogol,MG,Minas Gerais
4557,Grupiara,MG,Minas Gerais
4559,Guanhães,MG,Minas Gerais
4561,Guapé,MG,Minas Gerais
4563,Guaraciaba,MG,Minas Gerais
622,Guaraciama,MG,Minas Gerais
4565,Guaranésia,MG,Minas Gerais
4567,Guarani,MG,Minas Gerais
4569,Guarará,MG,Minas Gerais
4571,Guarda-Mor,MG,Minas Gerais
4573,Guaxupé,MG,Minas Gerais
4575,Guidoval,MG,Minas Gerais
4577,Guimarânia,MG,Minas Gerais
4579,Guiricema,MG,Minas Gerais
4581,Gurinhatã,MG,Minas Gerais
4583,Heliodora,MG,Minas Gerais
4585,Iapu,MG,Minas Gerais
4587,Ibertioga,MG,Minas Gerais
4589,Ibiá,MG,Minas Gerais
4591,Ibiaí,MG,Minas Gerais
624,Ibiracatu,MG,Minas Gerais
4593,Ibiraci,MG,Minas Gerais
4595,Ibirité,MG,Minas Gerais
4597,Ibitiúra de Minas,MG,Minas Gerais
4599,Ibituruna,MG,Minas Gerais
2693,Icaraí de Minas,MG,Minas Gerais
4601,Igarapé,MG,Minas Gerais
4603,Igaratinga,MG,Minas Gerais
4605,Iguatama,MG,Minas Gerais
4607,Ijaci,MG,Minas Gerais
4609,Ilicínea,MG,Minas Gerais
626,Imbé de Minas,MG,Minas Gerais
4611,Inconfidentes,MG,Minas Gerais
628,Indaiabira,MG,Minas Gerais
4613,Indianópolis,MG,Minas Gerais
4615,Ingaí,MG,Minas Gerais
4617,Inhapim,MG,Minas Gerais
4619,Inhaúma,MG,Minas Gerais
4621,Inimutaba,MG,Minas Gerais
2665,Ipaba,MG,Minas Gerais
4623,Ipanema,MG,Minas Gerais
4625,Ipatinga,MG,Minas Gerais
4627,Ipiaçu,MG,Minas Gerais
4629,Ipuiúna,MG,Minas Gerais
4631,Iraí de Minas,MG,Minas Gerais
4633,Itabira,MG,Minas Gerais
4635,Itabirinha de Mantena,MG,Minas Gerais
4637,Itabirito,MG,Minas Gerais
4639,Itacambira,MG,Minas Gerais
4641,Itacarambi,MG,Minas Gerais
4643,Itaguara,MG,Minas Gerais
4645,Itaipé,MG,Minas Gerais
4647,Itajubá,MG,Minas Gerais
4649,Itamarandiba,MG,Minas Gerais
4651,Itamarati de Minas,MG,Minas Gerais
4653,Itambacuri,MG,Minas Gerais
4655,Itambé do Mato Dentro,MG,Minas Gerais
4657,Itamogi,MG,Minas Gerais
4659,Itamonte,MG,Minas Gerais
4661,Itanhandu,MG,Minas Gerais
4663,Itanhomi,MG,Minas Gerais
4665,Itaobim,MG,Minas Gerais
4667,Itapagipe,MG,Minas Gerais
4669,Itapecerica,MG,Minas Gerais
4671,Itapeva,MG,Minas Gerais
4673,Itatiaiuçu,MG,Minas Gerais
5731,Itaú de Minas,MG,Minas Gerais
4675,Itaúna,MG,Minas Gerais
4677,Itaverava,MG,Minas Gerais
4679,Itinga,MG,Minas Gerais
4681,Itueta,MG,Minas Gerais
4683,Ituiutaba,MG,Minas Gerais
4685,Itumirim,MG,Minas Gerais
4687,Iturama,MG,Minas Gerais
4689,Itutinga,MG,Minas Gerais
4691,Jaboticatubas,MG,Minas Gerais
4693,Jacinto,MG,Minas Gerais
4695,Jacuí,MG,Minas Gerais
4697,Jacutinga,MG,Minas Gerais
4699,Jaguaraçu,MG,Minas Gerais
2893,Jaíba,MG,Minas Gerais
2655,Jampruca,MG,Minas Gerais
4701,Janaúba,MG,Minas Gerais
4703,Januária,MG,Minas Gerais
4705,Japaraíba,MG,Minas Gerais
630,Japonvar,MG,Minas Gerais
4707,Jeceaba,MG,Minas Gerais
632,Jenipapo de Minas,MG,Minas Gerais
4709,Jequeri,MG,Minas Gerais
4711,Jequitaí,MG,Minas Gerais
4713,Jequitibá,MG,Minas Gerais
4715,Jequitinhonha,MG,Minas Gerais
4717,Jesuânia,MG,Minas Gerais
4719,Joaíma,MG,Minas Gerais
4721,Joanésia,MG,Minas Gerais
4723,João Monlevade,MG,Minas Gerais
4725,João Pinheiro,MG,Minas Gerais
4727,Joaquim Felício,MG,Minas Gerais
4729,Jordânia,MG,Minas Gerais
634,José Gonçalves de Minas,MG,Minas Gerais
636,José Raydan,MG,Minas Gerais
638,Josenópolis,MG,Minas Gerais
2691,Juatuba,MG,Minas Gerais
4733,Juiz de Fora,MG,Minas Gerais
4735,Juramento,MG,Minas Gerais
4737,Juruaia,MG,Minas Gerais
640,Juvenília,MG,Minas Gerais
4739,Ladainha,MG,Minas Gerais
4741,Lagamar,MG,Minas Gerais
4743,Lagoa da Prata,MG,Minas Gerais
4745,Lagoa dos Patos,MG,Minas Gerais
4747,Lagoa Dourada,MG,Minas Gerais
4749,Lagoa Formosa,MG,Minas Gerais
2905,Lagoa Grande,MG,Minas Gerais
4751,Lagoa Santa,MG,Minas Gerais
4753,Lajinha,MG,Minas Gerais
4755,Lambari,MG,Minas Gerais
4757,Lamim,MG,Minas Gerais
4759,Laranjal,MG,Minas Gerais
4761,Lassance,MG,Minas Gerais
4763,Lavras,MG,Minas Gerais
4765,Leandro Ferreira,MG,Minas Gerais
642,Leme do Prado,MG,Minas Gerais
4767,Leopoldina,MG,Minas Gerais
4769,Liberdade,MG,Minas Gerais
4771,Lima Duarte,MG,Minas Gerais
2687,Limeira do Oeste,MG,Minas Gerais
2695,Lontra,MG,Minas Gerais
644,Luisburgo,MG,Minas Gerais
646,Luislândia,MG,Minas Gerais
4773,Luminárias,MG,Minas Gerais
4775,Luz,MG,Minas Gerais
4777,Machacalis,MG,Minas Gerais
4779,Machado,MG,Minas Gerais
4781,Madre de Deus de Minas,MG,Minas Gerais
4783,Malacacheta,MG,Minas Gerais
2895,Mamonas,MG,Minas Gerais
4785,Manga,MG,Minas Gerais
4787,Manhuaçu,MG,Minas Gerais
4789,Manhumirim,MG,Minas Gerais
4791,Mantena,MG,Minas Gerais
4795,Mar de Espanha,MG,Minas Gerais
4793,Maravilhas,MG,Minas Gerais
4797,Maria da Fé,MG,Minas Gerais
4799,Mariana,MG,Minas Gerais
4801,Marilac,MG,Minas Gerais
648,Mário Campos,MG,Minas Gerais
4803,Maripá de Minas,MG,Minas Gerais
4805,Marliéria,MG,Minas Gerais
4807,Marmelópolis,MG,Minas Gerais
4809,Martinho Campos,MG,Minas Gerais
650,Martins Soares,MG,Minas Gerais
2659,Mata Verde,MG,Minas Gerais
4811,Materlândia,MG,Minas Gerais
4813,Mateus Leme,MG,Minas Gerais
5431,Mathias Lobato,MG,Minas Gerais
4815,Matias Barbosa,MG,Minas Gerais
2897,Matias Cardoso,MG,Minas Gerais
4817,Matipó,MG,Minas Gerais
4819,Mato Verde,MG,Minas Gerais
4821,Matozinhos,MG,Minas Gerais
4823,Matutina,MG,Minas Gerais
4825,Medeiros,MG,Minas Gerais
4827,Medina,MG,Minas Gerais
4829,Mendes Pimentel,MG,Minas Gerais
4831,Mercês,MG,Minas Gerais
4833,Mesquita,MG,Minas Gerais
4835,Minas Novas,MG,Minas Gerais
4837,Minduri,MG,Minas Gerais
4839,Mirabela,MG,Minas Gerais
4841,Miradouro,MG,Minas Gerais
4843,Miraí,MG,Minas Gerais
652,Miravânia,MG,Minas Gerais
4845,Moeda,MG,Minas Gerais
4847,Moema,MG,Minas Gerais
4849,Monjolos,MG,Minas Gerais
4851,Monsenhor Paulo,MG,Minas Gerais
4853,Montalvânia,MG,Minas Gerais
4855,Monte Alegre de Minas,MG,Minas Gerais
4857,Monte Azul,MG,Minas Gerais
4859,Monte Belo,MG,Minas Gerais
4861,Monte Carmelo,MG,Minas Gerais
654,Monte Formoso,MG,Minas Gerais
4863,Monte Santo de Minas,MG,Minas Gerais
4867,Monte Sião,MG,Minas Gerais
4865,Montes Claros,MG,Minas Gerais
2697,Montezuma,MG,Minas Gerais
4869,Morada Nova de Minas,MG,Minas Gerais
4871,Morro da Garça,MG,Minas Gerais
4873,Morro do Pilar,MG,Minas Gerais
4875,Munhoz,MG,Minas Gerais
4877,Muriaé,MG,Minas Gerais
4879,Mutum,MG,Minas Gerais
4881,Muzambinho,MG,Minas Gerais
4883,Nacip Raydan,MG,Minas Gerais
4885,Nanuque,MG,Minas Gerais
656,Naque,MG,Minas Gerais
658,Natalândia,MG,Minas Gerais
4887,Natércia,MG,Minas Gerais
4889,Nazareno,MG,Minas Gerais
4891,Nepomuceno,MG,Minas Gerais
660,Ninheira,MG,Minas Gerais
662,Nova Belém,MG,Minas Gerais
4893,Nova Era,MG,Minas Gerais
4895,Nova Lima,MG,Minas Gerais
4897,Nova Módica,MG,Minas Gerais
4899,Nova Ponte,MG,Minas Gerais
664,Nova Porteirinha,MG,Minas Gerais
4901,Nova Resende,MG,Minas Gerais
4903,Nova Serrana,MG,Minas Gerais
4731,Nova União,MG,Minas Gerais
4905,Novo Cruzeiro,MG,Minas Gerais
666,Novo Oriente de Minas,MG,Minas Gerais
668,Novorizonte,MG,Minas Gerais
4907,Olaria,MG,Minas Gerais
670,Olhos-D'Água,MG,Minas Gerais
4909,Olímpio Noronha,MG,Minas Gerais
4911,Oliveira,MG,Minas Gerais
4913,Oliveira Fortes,MG,Minas Gerais
4915,Onça de Pitangui,MG,Minas Gerais
672,Oratórios,MG,Minas Gerais
674,Orizânia,MG,Minas Gerais
4917,Ouro Branco,MG,Minas Gerais
4919,Ouro Fino,MG,Minas Gerais
4921,Ouro Preto,MG,Minas Gerais
4923,Ouro Verde de Minas,MG,Minas Gerais
676,Padre Carvalho,MG,Minas Gerais
4925,Padre Paraíso,MG,Minas Gerais
678,Pai Pedro,MG,Minas Gerais
4927,Paineiras,MG,Minas Gerais
4929,Pains,MG,Minas Gerais
4931,Paiva,MG,Minas Gerais
4933,Palma,MG,Minas Gerais
2661,Palmópolis,MG,Minas Gerais
4937,Papagaios,MG,Minas Gerais
4941,Pará de Minas,MG,Minas Gerais
4939,Paracatu,MG,Minas Gerais
4943,Paraguaçu,MG,Minas Gerais
4945,Paraisópolis,MG,Minas Gerais
4947,Paraopeba,MG,Minas Gerais
4951,Passa Quatro,MG,Minas Gerais
4953,Passa Tempo,MG,Minas Gerais
4955,Passa Vinte,MG,Minas Gerais
4949,Passabém,MG,Minas Gerais
4957,Passos,MG,Minas Gerais
680,Patis,MG,Minas Gerais
4959,Patos de Minas,MG,Minas Gerais
4961,Patrocínio,MG,Minas Gerais
4963,Patrocínio do Muriaé,MG,Minas Gerais
4965,Paula Cândido,MG,Minas Gerais
4967,Paulistas,MG,Minas Gerais
4969,Pavão,MG,Minas Gerais
4971,Peçanha,MG,Minas Gerais
4973,Pedra Azul,MG,Minas Gerais
682,Pedra Bonita,MG,Minas Gerais
4975,Pedra do Anta,MG,Minas Gerais
4977,Pedra do Indaiá,MG,Minas Gerais
4979,Pedra Dourada,MG,Minas Gerais
4981,Pedralva,MG,Minas Gerais
2899,Pedras de Maria da Cruz,MG,Minas Gerais
4983,Pedrinópolis,MG,Minas Gerais
4985,Pedro Leopoldo,MG,Minas Gerais
4987,Pedro Teixeira,MG,Minas Gerais
4989,Pequeri,MG,Minas Gerais
4991,Pequi,MG,Minas Gerais
4993,Perdigão,MG,Minas Gerais
4995,Perdizes,MG,Minas Gerais
4997,Perdões,MG,Minas Gerais
684,Periquito,MG,Minas Gerais
4999,Pescador,MG,Minas Gerais
5001,Piau,MG,Minas Gerais
686,Piedade de Caratinga,MG,Minas Gerais
5003,Piedade de Ponte Nova,MG,Minas Gerais
5005,Piedade do Rio Grande,MG,Minas Gerais
5007,Piedade dos Gerais,MG,Minas Gerais
5009,Pimenta,MG,Minas Gerais
688,Pingo D'Água,MG,Minas Gerais
690,Pintópolis,MG,Minas Gerais
5011,Piracema,MG,Minas Gerais
5013,Pirajuba,MG,Minas Gerais
5015,Piranga,MG,Minas Gerais
5017,Piranguçu,MG,Minas Gerais
5019,Piranguinho,MG,Minas Gerais
5021,Pirapetinga,MG,Minas Gerais
5023,Pirapora,MG,Minas Gerais
5025,Piraúba,MG,Minas Gerais
5027,Pitangui,MG,Minas Gerais
5029,Piumhi,MG,Minas Gerais
5031,Planura,MG,Minas Gerais
5033,Poço Fundo,MG,Minas Gerais
5035,Poços de Caldas,MG,Minas Gerais
5037,Pocrane,MG,Minas Gerais
5039,Pompéu,MG,Minas Gerais
692,Ponte Chique,MG,Minas Gerais
5041,Ponte Nova,MG,Minas Gerais
694,Ponto dos Volantes,MG,Minas Gerais
5043,Porteirinha,MG,Minas Gerais
5045,Porto Firme,MG,Minas Gerais
5047,Poté,MG,Minas Gerais
5049,Pouso Alegre,MG,Minas Gerais
5051,Pouso Alto,MG,Minas Gerais
5053,Prados,MG,Minas Gerais
